********************************************************************************
product = WebSphere Application Server 26.0.0.3, z/OS Connect 03.00.105 (wlp-1.0.111.cl260320260314-0319)
[9/7/26, 15:00:25:995 GMT] 000003d7 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0100
[9/7/26, 15:00:25:995 GMT] 000003d7 com.ibm.zosconnect.engine.impl.ZosAssetManagerImpl           E BAQR1622E: Failed to read WEB-INF/src/main/zosAssets/import/zosAsset.yaml. The file does not exist.
[9/7/26, 15:00:26:035 GMT] 000003d7 liberty.microprofile.openapi20.internal.ApplicationProcessor I CWWKO1660I: The application api was processed and an OpenAPI document was produced.
[9/7/26, 15:00:26:037 GMT] 000003d7 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: api.
[9/7/26, 15:00:26:037 GMT] 000003d7 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module api has been bound to default_host.
[9/7/26, 15:00:26:038 GMT] 000003d7 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:00:26:039 GMT] 000003c2 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/
[9/7/26, 15:00:26:039 GMT] 000003c2 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/7/26, 15:00:26:046 GMT] 000003c2 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application api started in 1.669 seconds.
[9/7/26, 15:00:26:078 GMT] 000003c2 apache.cxf.cxf.core.3.2:1.0.111.cl260320260625-2008(id=110)] I Setting the server's publish address to be /
[9/7/26, 15:00:26:082 GMT] 000003c2 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [api] [/] [{{oasTitle}}]: Initialization successful.
[9/7/26, 15:00:26:168 GMT] 000003e1 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:00:28:282 GMT] 000003c2 com.ibm.zosconnect.ui.backend.workspace.ZosAssetManager      E BAQW0091E: Unable to find file zosAsset.yaml within the import directory.
[9/7/26, 15:00:43:664 GMT] 000003f8 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:00:43:666 GMT] 000003f8 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [api] [/] [{{oasTitle}}]: Destroy successful.
[9/7/26, 15:00:43:691 GMT] 000003f8 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application api has stopped successfully.
[9/7/26, 15:00:43:711 GMT] 000003ac com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:00:44:863 GMT] 00000402 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application api.
[9/7/26, 15:00:44:863 GMT] 00000402 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The api application at the /opt/ibm/wlp/usr/servers/defaultServer/dropins/api.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/api.war directory.
[9/7/26, 15:00:45:380 GMT] 00000402 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0130
[9/7/26, 15:00:45:388 GMT] 00000402 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0100
[9/7/26, 15:00:45:388 GMT] 00000402 com.ibm.zosconnect.engine.impl.ZosAssetManagerImpl           E BAQR1622E: Failed to read WEB-INF/src/main/zosAssets/import/zosAsset.yaml. The file does not exist.
[9/7/26, 15:00:45:429 GMT] 00000402 liberty.microprofile.openapi20.internal.ApplicationProcessor I CWWKO1660I: The application api was processed and an OpenAPI document was produced.
[9/7/26, 15:00:45:430 GMT] 00000402 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: api.
[9/7/26, 15:00:45:430 GMT] 00000402 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module api has been bound to default_host.
[9/7/26, 15:00:45:431 GMT] 00000402 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:00:45:432 GMT] 000003e8 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/
[9/7/26, 15:00:45:432 GMT] 000003e8 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/7/26, 15:00:45:442 GMT] 000003e8 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application api started in 0.579 seconds.
[9/7/26, 15:00:45:462 GMT] 000003e8 apache.cxf.cxf.core.3.2:1.0.111.cl260320260625-2008(id=110)] I Setting the server's publish address to be /
[9/7/26, 15:00:45:466 GMT] 000003b9 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:00:45:468 GMT] 000003e8 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [api] [/] [{{oasTitle}}]: Initialization successful.
[9/7/26, 15:01:01:711 GMT] 00000406 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:01:01:715 GMT] 00000406 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [api] [/] [{{oasTitle}}]: Destroy successful.
[9/7/26, 15:01:01:731 GMT] 00000406 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application api has stopped successfully.
[9/7/26, 15:01:01:789 GMT] 000003d9 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:01:02:888 GMT] 0000041c com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application api.
[9/7/26, 15:01:02:889 GMT] 0000041c bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The api application at the /opt/ibm/wlp/usr/servers/defaultServer/dropins/api.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/api.war directory.
[9/7/26, 15:01:03:221 GMT] 0000041c zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0130
[9/7/26, 15:01:03:237 GMT] 0000041c zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0100
[9/7/26, 15:01:03:237 GMT] 0000041c com.ibm.zosconnect.engine.impl.ZosAssetManagerImpl           E BAQR1622E: Failed to read WEB-INF/src/main/zosAssets/import/zosAsset.yaml. The file does not exist.
[9/7/26, 15:01:03:248 GMT] 0000041c liberty.microprofile.openapi20.internal.ApplicationProcessor I CWWKO1660I: The application api was processed and an OpenAPI document was produced.
[9/7/26, 15:01:03:250 GMT] 0000041c com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: api.
[9/7/26, 15:01:03:251 GMT] 0000041c com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module api has been bound to default_host.
[9/7/26, 15:01:03:251 GMT] 0000041c com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:01:03:252 GMT] 00000406 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/
[9/7/26, 15:01:03:252 GMT] 00000406 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/7/26, 15:01:03:266 GMT] 00000406 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application api started in 0.378 seconds.
[9/7/26, 15:01:03:297 GMT] 000003ac com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:01:03:299 GMT] 00000406 apache.cxf.cxf.core.3.2:1.0.111.cl260320260625-2008(id=110)] I Setting the server's publish address to be /
[9/7/26, 15:01:03:304 GMT] 00000406 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [api] [/] [{{oasTitle}}]: Initialization successful.
[9/7/26, 15:01:10:650 GMT] 000003ac com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:01:10:651 GMT] 000003ac com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [api] [/] [{{oasTitle}}]: Destroy successful.
[9/7/26, 15:01:10:656 GMT] 000003ac com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application api has stopped successfully.
[9/7/26, 15:01:10:670 GMT] 0000041c com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:01:11:343 GMT] 00000401 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application api.
[9/7/26, 15:01:11:344 GMT] 00000401 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The api application at the /opt/ibm/wlp/usr/servers/defaultServer/dropins/api.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/api.war directory.
[9/7/26, 15:01:11:613 GMT] 00000401 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0130
[9/7/26, 15:01:11:619 GMT] 00000401 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0100
[9/7/26, 15:01:11:619 GMT] 00000401 com.ibm.zosconnect.engine.impl.ZosAssetManagerImpl           E BAQR1622E: Failed to read WEB-INF/src/main/zosAssets/import/zosAsset.yaml. The file does not exist.
[9/7/26, 15:01:11:624 GMT] 00000401 liberty.microprofile.openapi20.internal.ApplicationProcessor I CWWKO1660I: The application api was processed and an OpenAPI document was produced.
[9/7/26, 15:01:11:624 GMT] 00000401 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: api.
[9/7/26, 15:01:11:625 GMT] 00000401 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module api has been bound to default_host.
[9/7/26, 15:01:11:625 GMT] 00000401 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:01:11:625 GMT] 00000427 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/
[9/7/26, 15:01:11:625 GMT] 00000427 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/7/26, 15:01:11:628 GMT] 00000427 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application api started in 0.285 seconds.
[9/7/26, 15:01:11:636 GMT] 00000427 apache.cxf.cxf.core.3.2:1.0.111.cl260320260625-2008(id=110)] I Setting the server's publish address to be /
[9/7/26, 15:01:11:637 GMT] 00000435 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:01:11:641 GMT] 00000427 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [api] [/] [{{oasTitle}}]: Initialization successful.
[9/7/26, 15:01:19:594 GMT] 00000418 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:01:19:595 GMT] 00000418 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [api] [/] [{{oasTitle}}]: Destroy successful.
[9/7/26, 15:01:19:599 GMT] 00000418 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application api has stopped successfully.
[9/7/26, 15:01:19:611 GMT] 0000044f com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:01:20:277 GMT] 000003d9 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application api.
[9/7/26, 15:01:20:278 GMT] 000003d9 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The api application at the /opt/ibm/wlp/usr/servers/defaultServer/dropins/api.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/api.war directory.
[9/7/26, 15:01:20:518 GMT] 000003d9 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0130
[9/7/26, 15:01:20:527 GMT] 000003d9 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0100
[9/7/26, 15:01:20:527 GMT] 000003d9 com.ibm.zosconnect.engine.impl.ZosAssetManagerImpl           E BAQR1622E: Failed to read WEB-INF/src/main/zosAssets/import/zosAsset.yaml. The file does not exist.
[9/7/26, 15:01:20:534 GMT] 000003d9 liberty.microprofile.openapi20.internal.ApplicationProcessor I CWWKO1660I: The application api was processed and an OpenAPI document was produced.
[9/7/26, 15:01:20:536 GMT] 000003d9 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: api.
[9/7/26, 15:01:20:536 GMT] 000003d9 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module api has been bound to default_host.
[9/7/26, 15:01:20:537 GMT] 000003d9 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:01:20:537 GMT] 00000448 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/
[9/7/26, 15:01:20:538 GMT] 00000448 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/7/26, 15:01:20:548 GMT] 00000448 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application api started in 0.270 seconds.
[9/7/26, 15:01:20:561 GMT] 00000448 apache.cxf.cxf.core.3.2:1.0.111.cl260320260625-2008(id=110)] I Setting the server's publish address to be /
[9/7/26, 15:01:20:560 GMT] 00000419 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:01:20:564 GMT] 00000448 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [api] [/] [{{oasTitle}}]: Initialization successful.
[9/7/26, 15:01:27:275 GMT] 00000419 com.ibm.zosconnect.ui.backend.workspace.ZosAssetManager      E BAQW0091E: Unable to find file zosAsset.yaml within the import directory.
[9/7/26, 15:01:37:955 GMT] 00000423 com.ibm.zosconnect.ui.backend.workspace.ZosAssetManager      E BAQW0018E: An error occurred attempting to delete z/OS Asset file import: java.io.FileNotFoundException: /workspace/project/src/main/zosAssets/import/zosAsset.yaml (No such file or directory)
[9/7/26, 15:01:46:652 GMT] 00000471 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:01:46:654 GMT] 00000471 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [api] [/] [{{oasTitle}}]: Destroy successful.
[9/7/26, 15:01:46:662 GMT] 00000471 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application api has stopped successfully.
[9/7/26, 15:01:46:699 GMT] 00000473 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:01:47:350 GMT] 00000465 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application api.
[9/7/26, 15:01:47:352 GMT] 00000465 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The api application at the /opt/ibm/wlp/usr/servers/defaultServer/dropins/api.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/api.war directory.
[9/7/26, 15:01:47:570 GMT] 00000465 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0130
[9/7/26, 15:01:47:575 GMT] 00000465 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0100
[9/7/26, 15:01:47:575 GMT] 00000465 com.ibm.zosconnect.engine.impl.ZosAssetManagerImpl           E BAQR1622E: Failed to read WEB-INF/src/main/zosAssets/import/zosAsset.yaml. The file does not exist.
[9/7/26, 15:01:47:600 GMT] 00000465 liberty.microprofile.openapi20.internal.ApplicationProcessor I CWWKO1660I: The application api was processed and an OpenAPI document was produced.
[9/7/26, 15:01:47:601 GMT] 00000465 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: api.
[9/7/26, 15:01:47:602 GMT] 00000465 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module api has been bound to default_host.
[9/7/26, 15:01:47:602 GMT] 00000465 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:01:47:603 GMT] 00000474 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/
[9/7/26, 15:01:47:603 GMT] 00000474 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/7/26, 15:01:47:609 GMT] 00000474 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application api started in 0.258 seconds.
[9/7/26, 15:01:47:618 GMT] 0000047a com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:01:47:622 GMT] 00000474 apache.cxf.cxf.core.3.2:1.0.111.cl260320260625-2008(id=110)] I Setting the server's publish address to be /
[9/7/26, 15:01:47:627 GMT] 00000474 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [api] [/] [{{oasTitle}}]: Initialization successful.
[9/7/26, 15:04:00:287 GMT] 000004b5 com.ibm.zosconnect.ui.backend.workspace.ZosAssetManager      E BAQW0091E: Unable to find file zosAsset.yaml within the import directory.
[9/7/26, 15:04:19:573 GMT] 0000048d com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:04:19:574 GMT] 0000048d com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [api] [/] [{{oasTitle}}]: Destroy successful.
[9/7/26, 15:04:19:579 GMT] 0000048d com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application api has stopped successfully.
[9/7/26, 15:04:19:602 GMT] 00000518 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:04:20:780 GMT] 0000051c com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application api.
[9/7/26, 15:04:20:781 GMT] 0000051c bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The api application at the /opt/ibm/wlp/usr/servers/defaultServer/dropins/api.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/api.war directory.
[9/7/26, 15:04:20:970 GMT] 0000051c zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0130
[9/7/26, 15:04:20:975 GMT] 0000051c zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0100
[9/7/26, 15:04:20:975 GMT] 0000051c com.ibm.zosconnect.engine.impl.ZosAssetManagerImpl           E BAQR1622E: Failed to read WEB-INF/src/main/zosAssets/import/zosAsset.yaml. The file does not exist.
[9/7/26, 15:04:20:995 GMT] 0000051c liberty.microprofile.openapi20.internal.ApplicationProcessor I CWWKO1660I: The application api was processed and an OpenAPI document was produced.
[9/7/26, 15:04:20:996 GMT] 0000051c com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: api.
[9/7/26, 15:04:20:996 GMT] 0000051c com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module api has been bound to default_host.
[9/7/26, 15:04:20:997 GMT] 0000051c com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:04:20:997 GMT] 000004f5 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/
[9/7/26, 15:04:20:997 GMT] 000004f5 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/7/26, 15:04:21:000 GMT] 000004f5 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application api started in 0.220 seconds.
[9/7/26, 15:04:21:010 GMT] 00000526 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:04:21:011 GMT] 000004f5 apache.cxf.cxf.core.3.2:1.0.111.cl260320260625-2008(id=110)] I Setting the server's publish address to be /
[9/7/26, 15:04:21:017 GMT] 000004f5 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [api] [/] [{{oasTitle}}]: Initialization successful.
[9/7/26, 15:07:28:869 GMT] 00000609 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:07:28:871 GMT] 00000609 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [api] [/] [{{oasTitle}}]: Destroy successful.
[9/7/26, 15:07:28:878 GMT] 00000609 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application api has stopped successfully.
[9/7/26, 15:07:28:905 GMT] 000005f1 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:07:29:549 GMT] 00000580 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application api.
[9/7/26, 15:07:29:550 GMT] 00000580 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The api application at the /opt/ibm/wlp/usr/servers/defaultServer/dropins/api.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/api.war directory.
[9/7/26, 15:07:29:731 GMT] 00000580 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0130
[9/7/26, 15:07:29:737 GMT] 00000580 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0100
[9/7/26, 15:07:29:737 GMT] 00000580 com.ibm.zosconnect.engine.impl.ZosAssetManagerImpl           E BAQR1622E: Failed to read WEB-INF/src/main/zosAssets/import/zosAsset.yaml. The file does not exist.
[9/7/26, 15:07:29:742 GMT] 00000580 liberty.microprofile.openapi20.internal.ApplicationProcessor I CWWKO1660I: The application api was processed and an OpenAPI document was produced.
[9/7/26, 15:07:29:742 GMT] 00000580 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: api.
[9/7/26, 15:07:29:742 GMT] 00000580 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module api has been bound to default_host.
[9/7/26, 15:07:29:743 GMT] 00000580 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:07:29:743 GMT] 000005a4 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/
[9/7/26, 15:07:29:743 GMT] 000005a4 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/7/26, 15:07:29:748 GMT] 000005a4 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application api started in 0.198 seconds.
[9/7/26, 15:07:29:757 GMT] 000005a4 apache.cxf.cxf.core.3.2:1.0.111.cl260320260625-2008(id=110)] I Setting the server's publish address to be /
[9/7/26, 15:07:29:758 GMT] 000005ee com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:07:29:760 GMT] 000005a4 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [api] [/] [{{oasTitle}}]: Initialization successful.
[9/7/26, 15:14:37:419 GMT] 000007d3 com.ibm.zosconnect.ui.backend.workspace.ZosAssetManager      E BAQW0091E: Unable to find file zosAsset.yaml within the import directory.
[9/7/26, 15:14:50:478 GMT] 00000806 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://02db3501d6ac:9080/
[9/7/26, 15:14:50:479 GMT] 00000806 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [api] [/] [{{oasTitle}}]: Destroy successful.
[9/7/26, 15:14:50:489 GMT] 00000806 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application api has stopped successfully.
[9/7/26, 15:14:50:506 GMT] 0000080a com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/7/26, 15:14:51:174 GMT] 000007e8 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application api.
[9/7/26, 15:14:51:177 GMT] 000007e8 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The api application at the /opt/ibm/wlp/usr/servers/defaultServer/dropins/api.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/api.war directory.
[9/7/26, 15:14:51:382 GMT] 000007e8 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0130
